env_time,total_time,avg_simulation_second,event_store_size
505,0:01:09.845439,0:00:00.138308,1234
506,0:01:09.845439,0:00:00.138034,1234
507,0:01:09.845439,0:00:00.137762,1234
508,0:01:09.845439,0:00:00.137491,1234
509,0:01:09.845439,0:00:00.137221,1234
510,0:01:09.845439,0:00:00.136952,1234
511,0:01:09.845439,0:00:00.136684,1234
512,0:01:09.845439,0:00:00.136417,1234
513,0:01:09.847441,0:00:00.136155,1294
514,0:01:14.827397,0:00:00.145579,1264
515,0:01:14.827397,0:00:00.145296,1264
516,0:01:14.827397,0:00:00.145014,1264
517,0:01:15.391668,0:00:00.145825,1264
518,0:01:15.392173,0:00:00.145545,1264
519,0:01:15.546808,0:00:00.145562,1264
520,0:01:16.573893,0:00:00.147257,1264
521,0:01:16.573893,0:00:00.146975,1264
522,0:01:16.573893,0:00:00.146693,1264
523,0:01:16.883794,0:00:00.147005,1300
524,0:01:19.872327,0:00:00.152428,1280
525,0:01:19.872327,0:00:00.152138,1280
526,0:01:19.872327,0:00:00.151849,1280
527,0:01:20.478422,0:00:00.152710,1280
528,0:01:20.654419,0:00:00.152755,1280
529,0:01:20.924989,0:00:00.152977,1280
530,0:01:21.560345,0:00:00.153887,1280
531,0:01:21.560345,0:00:00.153598,1280
532,0:01:21.715395,0:00:00.153600,1280
533,0:01:21.867504,0:00:00.153598,1280
534,0:01:21.867504,0:00:00.153310,1280
535,0:01:21.867504,0:00:00.153023,1280
536,0:01:22.022869,0:00:00.153028,1280
537,0:01:22.022869,0:00:00.152743,1280
538,0:01:22.022869,0:00:00.152459,1332
539,0:01:26.452871,0:00:00.160395,1302
540,0:01:26.453868,0:00:00.160100,1362
541,0:01:29.645155,0:00:00.165703,1329
542,0:01:29.972224,0:00:00.166000,1419
543,0:01:32.886323,0:00:00.171061,1375
544,0:01:32.891324,0:00:00.170756,1372
545,0:01:32.916320,0:00:00.170489,1366
546,0:01:32.916320,0:00:00.170176,1366
547,0:01:33.008558,0:00:00.170034,1402
548,0:01:33.227809,0:00:00.170124,1385
549,0:01:33.231740,0:00:00.169821,1383
550,0:01:33.231740,0:00:00.169512,1383
551,0:01:33.234739,0:00:00.169210,1380
552,0:01:33.269780,0:00:00.168967,1478
553,0:01:33.499255,0:00:00.169076,1465
554,0:01:33.503255,0:00:00.168778,1460
555,0:01:33.509254,0:00:00.168485,1453
556,0:01:33.509254,0:00:00.168182,1453
557,0:01:33.510255,0:00:00.167882,1483
558,0:01:33.524322,0:00:00.167606,1478
559,0:01:33.530300,0:00:00.167317,1553
560,0:01:33.559254,0:00:00.167070,1546
561,0:01:33.562259,0:00:00.166778,1579
562,0:01:33.578262,0:00:00.166509,1576
563,0:01:33.585303,0:00:00.166226,1646
564,0:01:33.611259,0:00:00.165977,1645
565,0:01:33.613259,0:00:00.165687,1643
566,0:01:33.614259,0:00:00.165396,1642
567,0:01:33.620258,0:00:00.165115,1636
568,0:01:33.628320,0:00:00.164839,1649
569,0:01:33.638445,0:00:00.164567,1646
570,0:01:33.640952,0:00:00.164282,1697
571,0:01:33.661276,0:00:00.164030,1694
572,0:01:33.671281,0:00:00.163761,1686
573,0:01:33.676319,0:00:00.163484,1785
574,0:01:33.720277,0:00:00.163276,1781
575,0:01:33.729279,0:00:00.163007,1826
576,0:01:33.750276,0:00:00.162761,1824
577,0:01:33.756276,0:00:00.162489,1874
578,0:01:33.777278,0:00:00.162244,1872
579,0:01:33.782276,0:00:00.161973,1867
580,0:01:33.790276,0:00:00.161707,1859
581,0:01:33.794283,0:00:00.161436,1856
582,0:01:33.796317,0:00:00.161162,1854
583,0:01:33.797339,0:00:00.160887,1853
584,0:01:33.803342,0:00:00.160622,1848
585,0:01:33.810280,0:00:00.160359,1842
586,0:01:33.813280,0:00:00.160091,1840
587,0:01:33.821276,0:00:00.159832,1833
588,0:01:33.826281,0:00:00.159569,1829
589,0:01:33.832276,0:00:00.159308,1824
590,0:01:33.835276,0:00:00.159043,1821
591,0:01:33.844280,0:00:00.158789,1816
592,0:01:33.861279,0:00:00.158549,1808
593,0:01:33.866279,0:00:00.158291,1805
594,0:01:33.869276,0:00:00.158029,1803
595,0:01:33.874278,0:00:00.157772,1799
596,0:01:33.882275,0:00:00.157521,1792
597,0:01:33.887279,0:00:00.157265,1800
598,0:01:33.895275,0:00:00.157016,1797
599,0:01:33.898276,0:00:00.156758,1795
600,0:01:33.901276,0:00:00.156502,1792
601,0:01:33.912279,0:00:00.156260,1786
602,0:01:33.919276,0:00:00.156012,1781
603,0:01:33.922278,0:00:00.155758,1779
604,0:01:33.928276,0:00:00.155510,1774
605,0:01:33.931275,0:00:00.155258,1771
606,0:01:33.934276,0:00:00.155007,1769
607,0:01:33.942277,0:00:00.154765,1762
608,0:01:33.948278,0:00:00.154520,1759
609,0:01:33.949277,0:00:00.154268,1758
610,0:01:33.957040,0:00:00.154028,1752
611,0:01:33.960372,0:00:00.153781,1749
612,0:01:33.970322,0:00:00.153546,1745
613,0:01:33.984320,0:00:00.153319,1739
614,0:01:33.988323,0:00:00.153075,1736
615,0:01:33.993324,0:00:00.152835,1733
616,0:01:33.999321,0:00:00.152596,1728
617,0:01:34.009323,0:00:00.152365,1723
618,0:01:34.014322,0:00:00.152127,1721
619,0:01:34.021324,0:00:00.151892,1716
620,0:01:34.028322,0:00:00.151659,1713
621,0:01:34.040323,0:00:00.151434,1708
622,0:01:34.045324,0:00:00.151198,1706
623,0:01:34.054321,0:00:00.150970,1702
624,0:01:34.060323,0:00:00.150738,1698
625,0:01:34.066322,0:00:00.150506,1693
626,0:01:34.070322,0:00:00.150272,1689
627,0:01:34.082325,0:00:00.150052,1698
628,0:01:34.111323,0:00:00.149859,1692
629,0:01:34.131324,0:00:00.149652,1685
630,0:01:34.139325,0:00:00.149428,1682
631,0:01:34.142320,0:00:00.149195,1680
632,0:01:34.147321,0:00:00.148967,1675
633,0:01:34.158429,0:00:00.148749,1668
634,0:01:34.166745,0:00:00.148528,1661
635,0:01:34.168254,0:00:00.148296,1659
636,0:01:34.177254,0:00:00.148077,1657
637,0:01:34.183254,0:00:00.147854,1657
638,0:01:34.249255,0:00:00.147726,1657
639,0:01:34.332253,0:00:00.147625,1657
640,0:01:34.348253,0:00:00.147419,1657
641,0:01:34.449323,0:00:00.147347,1657
642,0:01:34.473697,0:00:00.147155,1657
643,0:01:34.607695,0:00:00.147135,1657
644,0:01:34.736188,0:00:00.147106,1657
645,0:01:34.985215,0:00:00.147264,1657
646,0:01:35.146259,0:00:00.147285,1657
647,0:01:35.385600,0:00:00.147428,1657
648,0:01:35.715090,0:00:00.147708,1657
649,0:01:35.913087,0:00:00.147786,1657
650,0:01:36.207344,0:00:00.148011,1657
651,0:01:36.613600,0:00:00.148408,1657
652,0:01:37.043471,0:00:00.148840,1657
653,0:01:37.408545,0:00:00.149171,1657
654,0:01:37.724965,0:00:00.149427,1657
655,0:01:38.234817,0:00:00.149977,1657
656,0:01:38.917216,0:00:00.150788,1657
657,0:01:39.205181,0:00:00.150997,1687
658,0:01:42.048958,0:00:00.155090,1667
659,0:01:42.535094,0:00:00.155592,1667
660,0:01:42.535094,0:00:00.155356,1667
661,0:01:43.593726,0:00:00.156723,1667
662,0:01:43.907673,0:00:00.156960,1717
663,0:01:48.348208,0:00:00.163421,1687
664,0:01:49.190765,0:00:00.164444,1687
665,0:01:49.190765,0:00:00.164197,1687
666,0:01:50.132824,0:00:00.165365,1687
667,0:01:50.474871,0:00:00.165629,1687
668,0:01:50.474871,0:00:00.165382,1687
669,0:01:51.352065,0:00:00.166446,1687
670,0:01:51.352065,0:00:00.166197,1687
671,0:01:51.352065,0:00:00.165949,1687
672,0:01:51.917422,0:00:00.166544,1687
673,0:01:51.917422,0:00:00.166296,1687
674,0:01:52.217835,0:00:00.166495,1687
675,0:01:52.217835,0:00:00.166249,1687
676,0:01:52.217835,0:00:00.166003,1687
677,0:01:52.349516,0:00:00.165952,1737
678,0:01:58.462611,0:00:00.174724,1713
679,0:01:58.462611,0:00:00.174466,1713
680,0:01:58.462611,0:00:00.174210,1713
681,0:01:59.379808,0:00:00.175301,1713
682,0:01:59.379808,0:00:00.175044,1713
683,0:01:59.490807,0:00:00.174950,1713
684,0:02:00.214428,0:00:00.175752,1713
685,0:02:00.214428,0:00:00.175496,1713
686,0:02:00.463099,0:00:00.175602,1713
687,0:02:00.464099,0:00:00.175348,1793
688,0:02:09.865764,0:00:00.188758,1752
689,0:02:10.095829,0:00:00.188818,1752
690,0:02:10.425442,0:00:00.189022,1752
691,0:02:11.879839,0:00:00.190854,1752
692,0:02:11.880841,0:00:00.190579,1776
693,0:02:13.943952,0:00:00.193281,1764
694,0:02:14.510931,0:00:00.193820,1764
695,0:02:14.810852,0:00:00.193972,1764
696,0:02:15.097487,0:00:00.194106,1764
697,0:02:16.153764,0:00:00.195343,1764
698,0:02:16.547597,0:00:00.195627,1764
699,0:02:16.547597,0:00:00.195347,1764
700,0:02:16.547597,0:00:00.195068,1764
701,0:02:17.499448,0:00:00.196148,1764
702,0:02:17.626797,0:00:00.196050,1764
703,0:02:17.626797,0:00:00.195771,1764
704,0:02:18.452440,0:00:00.196665,1764
705,0:02:18.452440,0:00:00.196386,1764
706,0:02:18.452440,0:00:00.196108,1764
707,0:02:18.452440,0:00:00.195831,1764
708,0:02:18.452440,0:00:00.195554,1764
709,0:02:18.452440,0:00:00.195278,1764
710,0:02:18.452440,0:00:00.195003,1764
711,0:02:18.452440,0:00:00.194729,1764
712,0:02:18.453439,0:00:00.194457,1788
713,0:02:21.135248,0:00:00.197946,1774
714,0:02:21.135248,0:00:00.197668,1774
715,0:02:21.135248,0:00:00.197392,1774
716,0:02:21.779823,0:00:00.198017,1774
717,0:02:21.779823,0:00:00.197740,1774
718,0:02:21.914051,0:00:00.197652,1774
719,0:02:22.738858,0:00:00.198524,1774
720,0:02:22.738858,0:00:00.198248,1774
721,0:02:23.003210,0:00:00.198340,1774
722,0:02:23.003210,0:00:00.198065,1774
723,0:02:23.003210,0:00:00.197791,1774
724,0:02:23.147488,0:00:00.197718,1774
725,0:02:23.147488,0:00:00.197445,1774
726,0:02:23.147488,0:00:00.197173,1774
727,0:02:23.147488,0:00:00.196902,1774
728,0:02:23.147488,0:00:00.196631,1774
729,0:02:23.147488,0:00:00.196361,1774
730,0:02:23.147488,0:00:00.196092,1774
731,0:02:23.147488,0:00:00.195824,1774
732,0:02:23.148487,0:00:00.195558,1834
733,0:02:30.125878,0:00:00.204810,1798
734,0:02:30.126878,0:00:00.204533,1798
735,0:02:30.126878,0:00:00.204254,1798
736,0:02:31.507427,0:00:00.205852,1798
737,0:02:31.507427,0:00:00.205573,1798
738,0:02:31.507427,0:00:00.205295,1798
739,0:02:33.039345,0:00:00.207090,1798
740,0:02:33.039345,0:00:00.206810,1798
741,0:02:33.039345,0:00:00.206531,1798
742,0:02:33.720411,0:00:00.207170,1834
743,0:02:37.915847,0:00:00.212538,1814
744,0:02:37.915847,0:00:00.212252,1814
745,0:02:38.144440,0:00:00.212274,1814
746,0:02:39.255924,0:00:00.213480,1814
747,0:02:39.255924,0:00:00.213194,1814
748,0:02:39.379821,0:00:00.213075,1814
749,0:02:40.267526,0:00:00.213975,1814
750,0:02:40.267526,0:00:00.213690,1814
751,0:02:40.698808,0:00:00.213980,1814
752,0:02:40.981758,0:00:00.214071,1814
753,0:02:40.981758,0:00:00.213787,1814
754,0:02:40.982759,0:00:00.213505,1814
755,0:02:41.115248,0:00:00.213398,1814
756,0:02:41.115248,0:00:00.213115,1814
757,0:02:41.116319,0:00:00.212835,1866
758,0:02:47.434486,0:00:00.220890,1837
759,0:02:47.435482,0:00:00.220600,1897
760,0:02:52.949492,0:00:00.227565,1865
761,0:02:53.311248,0:00:00.227741,1955
762,0:02:57.043658,0:00:00.232341,1909
763,0:02:57.047982,0:00:00.232042,1908
764,0:02:57.103449,0:00:00.231811,1898
765,0:02:57.103449,0:00:00.231508,1898
766,0:02:57.319912,0:00:00.231488,1934
767,0:02:57.874471,0:00:00.231909,1915
768,0:02:57.874471,0:00:00.231607,1915
769,0:02:57.907470,0:00:00.231349,1915
770,0:02:57.918466,0:00:00.231063,1915
771,0:02:58.002470,0:00:00.230872,2015
772,0:02:58.646071,0:00:00.231407,1999
773,0:02:58.654116,0:00:00.231118,1993
774,0:02:58.675075,0:00:00.230846,1983
775,0:02:58.683075,0:00:00.230559,1978
776,0:02:58.683075,0:00:00.230262,2008
777,0:02:58.695118,0:00:00.229981,2008
778,0:02:58.705115,0:00:00.229698,2081
779,0:02:58.746075,0:00:00.229456,2072
780,0:02:58.746075,0:00:00.229162,2108
781,0:02:58.773134,0:00:00.228903,2102
782,0:02:58.776121,0:00:00.228614,2176
783,0:02:58.812567,0:00:00.228369,2175
784,0:02:58.819580,0:00:00.228086,2170
785,0:02:58.826161,0:00:00.227804,2166
786,0:02:58.841158,0:00:00.227533,2156
787,0:02:58.843157,0:00:00.227247,2175
788,0:02:58.858200,0:00:00.226977,2170
789,0:02:58.861199,0:00:00.226694,2220
790,0:02:58.905159,0:00:00.226462,2212
791,0:02:58.911157,0:00:00.226184,2210
792,0:02:58.924160,0:00:00.225914,2304
793,0:02:58.981226,0:00:00.225701,2300
794,0:02:58.987224,0:00:00.225425,2348
795,0:02:59.013157,0:00:00.225174,2346
796,0:02:59.021160,0:00:00.224901,2396
797,0:02:59.056157,0:00:00.224663,2392
798,0:02:59.065435,0:00:00.224393,2387
799,0:02:59.071919,0:00:00.224120,2384
800,0:02:59.073041,0:00:00.223841,2383
801,0:02:59.076109,0:00:00.223566,2381
802,0:02:59.088111,0:00:00.223302,2374
803,0:02:59.095150,0:00:00.223033,2370
804,0:02:59.102177,0:00:00.222764,2365
805,0:02:59.112147,0:00:00.222500,2359
806,0:02:59.118174,0:00:00.222231,2355
807,0:02:59.127114,0:00:00.221967,2350
808,0:02:59.136112,0:00:00.221703,2345
809,0:02:59.139112,0:00:00.221433,2344
810,0:02:59.151155,0:00:00.221174,2341
811,0:02:59.155171,0:00:00.220906,2338
812,0:02:59.164111,0:00:00.220645,2334
813,0:02:59.175109,0:00:00.220388,2328
814,0:02:59.179109,0:00:00.220122,2325
815,0:02:59.188148,0:00:00.219863,2319
816,0:02:59.193149,0:00:00.219599,2328
817,0:02:59.205179,0:00:00.219345,2324
818,0:02:59.209180,0:00:00.219082,2321
819,0:02:59.215181,0:00:00.218822,2317
820,0:02:59.224109,0:00:00.218566,2310
821,0:02:59.231109,0:00:00.218308,2305
822,0:02:59.234109,0:00:00.218046,2303
823,0:02:59.239174,0:00:00.217788,2300
824,0:02:59.247177,0:00:00.217533,2294
825,0:02:59.269112,0:00:00.217296,2288
826,0:02:59.284114,0:00:00.217051,2282
827,0:02:59.296114,0:00:00.216803,2277
828,0:02:59.311114,0:00:00.216559,2271
829,0:02:59.325064,0:00:00.216315,2266
830,0:02:59.345072,0:00:00.216078,2260
831,0:02:59.348064,0:00:00.215822,2258
832,0:02:59.362067,0:00:00.215579,2251
833,0:02:59.367070,0:00:00.215327,2250
834,0:02:59.388070,0:00:00.215094,2244
835,0:02:59.407063,0:00:00.214859,2239
836,0:02:59.421067,0:00:00.214619,2235
837,0:02:59.441070,0:00:00.214386,2227
838,0:02:59.448066,0:00:00.214139,2223
839,0:02:59.460066,0:00:00.213898,2216
840,0:02:59.464063,0:00:00.213648,2213
841,0:02:59.479067,0:00:00.213411,2208
842,0:02:59.493064,0:00:00.213175,2204
843,0:02:59.497064,0:00:00.212927,2202
844,0:02:59.512064,0:00:00.212692,2200
845,0:02:59.536065,0:00:00.212469,2200
846,0:02:59.614084,0:00:00.212310,2212
847,0:02:59.779083,0:00:00.212254,2205
848,0:02:59.858153,0:00:00.212097,2205
849,0:02:59.965083,0:00:00.211973,2205
850,0:03:00.068083,0:00:00.211845,2205
851,0:03:00.168044,0:00:00.211713,2205
852,0:03:00.263043,0:00:00.211576,2205
853,0:03:00.503420,0:00:00.211610,2205
854,0:03:00.882151,0:00:00.211806,2205
855,0:03:01.283724,0:00:00.212028,2205
856,0:03:01.511986,0:00:00.212047,2205
857,0:03:01.864314,0:00:00.212210,2205
858,0:03:02.236429,0:00:00.212397,2205
859,0:03:02.610668,0:00:00.212585,2205
860,0:03:03.054978,0:00:00.212855,2205
861,0:03:03.170025,0:00:00.212741,2205
862,0:03:03.833221,0:00:00.213264,2205
863,0:03:04.353752,0:00:00.213620,2205
864,0:03:04.560372,0:00:00.213612,2205
865,0:03:04.687141,0:00:00.213511,2205
866,0:03:05.321963,0:00:00.213998,2205
867,0:03:06.133111,0:00:00.214686,2205
868,0:03:06.929911,0:00:00.215357,2205
869,0:03:07.430539,0:00:00.215685,2205
870,0:03:07.430539,0:00:00.215437,2205
871,0:03:07.968649,0:00:00.215808,2205
872,0:03:07.968649,0:00:00.215560,2205
873,0:03:08.180650,0:00:00.215556,2205
874,0:03:08.180650,0:00:00.215310,2205
875,0:03:08.180650,0:00:00.215064,2205
876,0:03:08.181651,0:00:00.214819,2235
877,0:03:12.595980,0:00:00.219608,2214
878,0:03:12.595980,0:00:00.219358,2214
879,0:03:12.595980,0:00:00.219108,2214
880,0:03:13.330134,0:00:00.219693,2214
881,0:03:13.331135,0:00:00.219445,2264
882,0:03:20.297091,0:00:00.227094,2237
883,0:03:20.758902,0:00:00.227360,2237
884,0:03:20.758902,0:00:00.227103,2237
885,0:03:22.496588,0:00:00.228810,2237
886,0:03:22.496588,0:00:00.228551,2237
887,0:03:22.496588,0:00:00.228294,2237
888,0:03:22.738743,0:00:00.228309,2237
889,0:03:22.876747,0:00:00.228208,2237
890,0:03:23.899427,0:00:00.229100,2237
891,0:03:24.733537,0:00:00.229780,2237
892,0:03:24.733537,0:00:00.229522,2237
893,0:03:24.733537,0:00:00.229265,2237
894,0:03:25.414063,0:00:00.229770,2237
895,0:03:25.414063,0:00:00.229513,2237
896,0:03:25.415062,0:00:00.229258,2287
897,0:03:32.952369,0:00:00.237405,2260
898,0:03:32.952369,0:00:00.237141,2260
899,0:03:32.952369,0:00:00.236877,2260
900,0:03:33.573938,0:00:00.237304,2260
901,0:03:33.573938,0:00:00.237041,2260
902,0:03:34.346069,0:00:00.237634,2260
903,0:03:36.215576,0:00:00.239441,2260
904,0:03:36.215576,0:00:00.239177,2260
905,0:03:36.215576,0:00:00.238912,2260
906,0:03:36.711827,0:00:00.239196,2340
907,0:03:47.982960,0:00:00.251359,2298
908,0:03:47.982960,0:00:00.251083,2298
909,0:03:48.293475,0:00:00.251148,2298
910,0:03:50.095751,0:00:00.252852,2298
911,0:03:50.200969,0:00:00.252690,2322
912,0:03:52.969717,0:00:00.255449,2305
913,0:03:53.520657,0:00:00.255773,2305
914,0:03:53.882806,0:00:00.255889,2305
915,0:03:54.489873,0:00:00.256273,2305
916,0:03:55.449817,0:00:00.257041,2305
917,0:03:56.148652,0:00:00.257523,2305
918,0:03:56.276855,0:00:00.257382,2305
919,0:03:56.276855,0:00:00.257102,2305
920,0:03:56.650493,0:00:00.257229,2305
921,0:03:57.537846,0:00:00.257913,2305
922,0:03:57.537846,0:00:00.257633,2305
923,0:03:58.430949,0:00:00.258322,2305
924,0:03:58.619265,0:00:00.258246,2305
925,0:03:58.619265,0:00:00.257967,2305
926,0:03:58.799403,0:00:00.257883,2305
927,0:03:58.799403,0:00:00.257605,2305
928,0:03:58.799403,0:00:00.257327,2305
929,0:03:58.799403,0:00:00.257050,2305
930,0:03:58.799403,0:00:00.256774,2305
931,0:03:58.799403,0:00:00.256498,2329
932,0:04:02.647726,0:00:00.260352,2313
933,0:04:02.648727,0:00:00.260074,2313
934,0:04:02.648727,0:00:00.259795,2313
935,0:04:03.216979,0:00:00.260125,2313
936,0:04:03.216979,0:00:00.259847,2313
937,0:04:03.525893,0:00:00.259900,2313
938,0:04:04.441706,0:00:00.260599,2313
939,0:04:04.441706,0:00:00.260321,2313
940,0:04:05.065542,0:00:00.260708,2313
941,0:04:05.065542,0:00:00.260431,2313
942,0:04:05.065542,0:00:00.260155,2313
943,0:04:05.520196,0:00:00.260361,2313
944,0:04:05.520196,0:00:00.260085,2313
945,0:04:05.520196,0:00:00.259810,2313
946,0:04:05.520196,0:00:00.259535,2313
947,0:04:05.520196,0:00:00.259261,2313
948,0:04:05.520196,0:00:00.258988,2313
949,0:04:05.520196,0:00:00.258715,2313
950,0:04:05.520196,0:00:00.258442,2313
951,0:04:05.520196,0:00:00.258171,2373
952,0:04:15.174654,0:00:00.268041,2338
953,0:04:15.174654,0:00:00.267759,2338
954,0:04:15.174654,0:00:00.267479,2338
955,0:04:16.609209,0:00:00.268701,2338
956,0:04:16.609209,0:00:00.268420,2338
957,0:04:16.609209,0:00:00.268139,2338
958,0:04:18.202118,0:00:00.269522,2338
959,0:04:18.202118,0:00:00.269241,2338
960,0:04:18.577709,0:00:00.269352,2338
961,0:04:19.393756,0:00:00.269921,2374
962,0:04:25.057336,0:00:00.275527,2356
963,0:04:25.057336,0:00:00.275241,2356
964,0:04:25.057336,0:00:00.274956,2356
965,0:04:26.363532,0:00:00.276024,2356
966,0:04:26.363532,0:00:00.275739,2356
967,0:04:27.385579,0:00:00.276510,2356
968,0:04:28.104851,0:00:00.276968,2356
969,0:04:28.104851,0:00:00.276682,2356
970,0:04:28.306803,0:00:00.276605,2356
971,0:04:28.661718,0:00:00.276686,2356
972,0:04:28.661718,0:00:00.276401,2356
973,0:04:28.661718,0:00:00.276117,2356
974,0:04:28.857987,0:00:00.276035,2356
975,0:04:28.857987,0:00:00.275752,2356
976,0:04:28.858989,0:00:00.275470,2408
977,0:04:36.890144,0:00:00.283409,2381
978,0:04:36.892184,0:00:00.283121,2441
979,0:04:43.619070,0:00:00.289703,2404
980,0:04:44.394215,0:00:00.290198,2494
981,0:04:48.746884,0:00:00.294339,2449
982,0:04:48.758881,0:00:00.294052,2446
983,0:04:48.762878,0:00:00.293757,2444
984,0:04:48.770882,0:00:00.293466,2441
985,0:04:48.920878,0:00:00.293321,2477
986,0:04:49.300654,0:00:00.293408,2461
987,0:04:49.300654,0:00:00.293111,2461
988,0:04:49.302654,0:00:00.292816,2460
989,0:04:49.310654,0:00:00.292528,2456
990,0:04:49.489658,0:00:00.292414,2555
991,0:04:50.394150,0:00:00.293031,2544
992,0:04:50.409154,0:00:00.292751,2538
993,0:04:50.417189,0:00:00.292464,2535
994,0:04:50.424199,0:00:00.292177,2531
995,0:04:50.433150,0:00:00.291893,2557
996,0:04:50.457150,0:00:00.291624,2555
997,0:04:50.464152,0:00:00.291338,2633
998,0:04:50.527646,0:00:00.291110,2630
999,0:04:50.547953,0:00:00.290839,2657
